13,5,6,65,2,4,0,16,20,0,0,0,64,415,13,69,276,186,0,0,203,211,38,33,42,101,96,545,490,234,627,321,800,513,450,314,719,1451,170,213,117,5,6,3,5,211,18,65,46,0,43,167,447,0,8,0,0,0,0,0,0,0,0,0,1,415,0,2,4,0,2,1,8,3,0
3,0,0,53,0,0,0,25,10,0,0,0,9,1206,0,19,18,83,0,0,524,596,34,71,17,22,203,19,43,71,54,806,2057,247,95,24,1155,7,443,120,339,0,0,0,2,319,0,6,26,0,2,475,497,0,2,0,0,0,0,0,0,0,0,0,0,641,2,0,2,0,0,1,0,2,0
15,0,1,176,0,0,0,46,41,0,0,0,55,395,0,72,126,233,0,0,199,280,54,46,34,94,95,154,222,162,223,286,793,500,350,97,1025,71,167,1741,82,0,1,2,39,510,43,91,57,0,7,174,886,0,23,0,1,2,39,0,2,0,0,0,0,547,4,2,17,0,1,11,0,3,0
1,0,0,64,0,0,0,23,9,0,0,0,5,1107,0,17,12,86,0,0,471,557,34,64,11,15,212,42,60,62,46,757,1952,239,71,29,1114,19,445,119,301,1,14,111,2,290,4,10,6,0,1,459,477,0,5,0,0,0,0,0,1,0,0,0,0,688,2,1,4,0,0,6,3,1,0
0,0,2,1,0,0,1,8,1,3,0,0,0,0,7,2,5,4,0,0,234,2,2,0,6,13,3,9,3,6,5,1,7,2,7,1,7,0,0,6,0,9476,114,60,5,2,1,22,4,0,0,3,4,1,1,17,0,3,1,0,1,0,0,0,2,3,0,1,17,0,0,4,13,4,2
1,0,0,8,2,0,0,2,0,1,0,0,0,74,7,1,5,6,5,2,161,47,3,7,1,3,14,5,1,14,5,52,175,19,6,2,88,5,32,15,23,112,8943,129,5,23,3,19,1,0,0,29,45,3,2,0,0,0,0,1,0,0,0,0,2,47,0,0,2,0,0,3,12,31,1
0,0,3,2,1,1,1,5,0,2,0,2,0,0,8,3,2,8,6,11,275,1,1,0,3,10,1,13,10,8,10,0,1,1,1,1,3,6,0,4,8,40,90,9514,21,3,8,40,5,0,1,0,2,6,1,1,4,1,3,1,14,0,0,3,4,1,1,0,6,2,1,9,41,22,4
249,16,4,62,0,48,5,3,3,0,5,0,0,3,2,6,3,7,0,3,23,2,1,0,2,5,3,9,2,1,1,1,16,5,9,0,23,0,3,2,1,4,7,9,9384,11,34,124,40,10,1,6,11,0,4,0,42,2,0,0,3,0,0,0,0,21,0,1,1,0,0,16,1,4,1
28,0,6,170,0,3,33,64,22,0,4,0,23,339,0,68,69,249,0,15,205,211,53,31,16,39,54,49,130,64,76,296,978,319,312,61,1496,2,186,338,89,0,0,0,8,1433,24,29,36,0,3,149,1804,1,5,0,0,0,0,0,0,0,0,0,0,599,4,1,7,0,0,2,0,1,0
261,2,21,142,1,42,3,13,14,6,0,1,13,49,731,87,253,174,0,18,37,41,34,3,28,94,28,157,92,46,208,29,122,79,158,43,153,15,24,112,12,1,3,9,84,88,5030,516,720,0,17,41,200,0,101,0,0,0,0,0,0,0,0,0,0,107,0,1,47,0,2,14,2,14,0
442,5,48,257,2,47,23,27,9,1,7,0,41,42,28,89,427,178,1,42,55,32,35,2,46,181,35,282,150,110,291,24,75,114,219,56,142,58,23,130,8,3,9,38,222,127,199,4857,301,1,6,30,216,2,154,0,0,0,0,0,0,1,0,0,2,153,0,3,53,0,4,8,8,17,0
503,8,34,248,0,44,21,13,5,0,7,2,25,16,733,63,342,143,0,15,30,14,25,1,24,108,15,265,91,60,176,8,47,96,110,45,57,16,15,57,1,3,3,6,71,68,359,532,5438,0,23,14,90,0,83,0,0,0,0,0,1,0,0,0,1,57,0,4,54,0,0,10,7,2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,2,1,2,2,22,0,0,7,0,10173,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
1,1,1,4,0,2,0,1,1,1,0,0,4,0,0,10,11,60,0,1,1,1,2,0,3,24,1,19,61,19,65,0,3,14,12,10,1,8,0,2,0,0,0,1,0,1,6,9,18,0,9820,2,6,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0
0,0,2,43,0,0,0,55,5,0,0,0,8,961,0,11,2,87,0,0,621,528,39,79,19,17,249,14,39,57,28,646,1610,204,65,24,967,2,323,121,263,1,0,0,0,251,2,3,2,0,0,1933,390,1,4,0,0,0,0,0,0,0,0,0,0,533,3,5,2,0,0,1,0,4,0
42,1,15,166,3,27,14,47,19,0,0,0,31,350,0,108,117,303,0,5,123,113,34,5,11,43,94,42,134,73,93,217,542,139,363,81,674,11,117,337,93,0,0,0,30,793,55,42,50,0,8,104,3863,5,12,0,0,0,0,0,0,0,0,0,0,674,3,1,4,0,0,2,0,4,0
10,0,1,37,1,15,4,10,5,0,0,0,14,84,0,26,35,55,0,2,276,43,6,3,2,9,16,11,31,13,21,64,134,30,95,25,190,5,21,69,20,0,0,5,24,206,17,17,17,0,1,31,904,7402,8,0,0,0,0,0,0,0,0,6,0,188,0,0,1,0,0,1,2,3,0
