epoch,train_loss,train_acc,train_acc_top3,val_loss,val_acc,val_acc_top3,val_macro_f1,lr
19,1.2787656510323286,0.6618797200520833,0.7468369140625,1.1900638083616892,0.663046875,0.749140625,0.6576733871137516,7.502499999999998e-05
20,1.2719215201586485,0.6635721028645833,0.7482859700520833,1.1792805012067158,0.66484375,0.7515104166666666,0.6597579796154275,7.19466387821144e-05
21,1.2656996438192825,0.6650623372395833,0.74968994140625,1.1773938127358754,0.6663020833333333,0.75078125,0.6639211001653144,6.876159934112479e-05
22,1.2599370129145682,0.66658837890625,0.7508006184895833,1.1695220893621445,0.6693229166666667,0.7523697916666666,0.6631868244929895,6.548539886902861e-05
23,1.2546196517050265,0.6678875325520833,0.7518904622395833,1.1629628622531891,0.6694791666666666,0.756171875,0.6640886115316047,6.213399868520339e-05
24,1.2495538563219208,0.6692664388020834,0.7529449869791667,1.159446210861206,0.6718489583333334,0.7550260416666666,0.6673159018040841,5.872372647446317e-05
25,1.2452309898634752,0.6704085286458333,0.7539169921875,1.161764675974846,0.670390625,0.7538802083333334,0.6664483009390421,5.527119674021928e-05
26,1.2412646674327552,0.6713756510416666,0.75458203125,1.1557739806175231,0.6716666666666666,0.7549479166666667,0.6664286998710157,5.1793229860289924e-05
27,1.2372871759310364,0.6723317057291667,0.7554361979166667,1.1554226211706797,0.6726041666666667,0.754921875,0.6701021587166538,4.830677013971008e-05
28,1.2337518895529211,0.6731656901041667,0.7562234700520833,1.1496267227331798,0.6747395833333333,0.75671875,0.6728584067522747,4.482880325978071e-05
29,1.230524546543757,0.67399462890625,0.7568313802083333,1.1446569134791693,0.6754166666666667,0.7563020833333334,0.6719286875442825,4.137627352553683e-05
30,1.2276579967488845,0.6745831705729166,0.7574212239583333,1.1419692462682725,0.676328125,0.758203125,0.6728804779009168,3.796600131479659e-05
31,1.2249241460636258,0.6753439127604167,0.7579606119791666,1.1391316533088685,0.6756770833333333,0.758359375,0.6724069698570948,3.461460113097138e-05
32,1.2223315435809394,0.6760667317708333,0.75850927734375,1.1391293106476466,0.6775260416666666,0.758515625,0.6771878606696112,3.1338400658875194e-05
33,1.2199456670122841,0.6767001953125,0.7590576171875,1.1348169732093811,0.6774479166666667,0.75875,0.6757722537609537,2.8153361217885575e-05
34,1.2179992845728993,0.6771214192708334,0.7595096028645834,1.1347984848419825,0.67796875,0.7591666666666667,0.674152914610234,2.5075000000000006e-05
35,1.2158052528885503,0.6776256510416667,0.7599295247395833,1.1304821451505025,0.6791145833333333,0.76,0.6769313020947945,2.2118314471636198e-05
36,1.2140866478408376,0.67816015625,0.7602041015625,1.1339388451973598,0.6780989583333333,0.7599479166666666,0.6769133498315194,1.9297709307483366e-05
37,1.2124317594133318,0.6785255533854166,0.76049560546875,1.1301522491375606,0.6796614583333334,0.7598177083333333,0.6784357559247807,1.662692621237503e-05
38,1.2109065507352352,0.6789453125,0.7608977864583333,1.128751478791237,0.6800520833333333,0.7599479166666666,0.6780874391735905,1.4118976973084373e-05
39,1.2097305880164106,0.6792566731770834,0.76118212890625,1.1305893993377685,0.678359375,0.7595833333333334,0.677735744682934,1.1786080066207054e-05
40,1.2085095327099165,0.6796013997395833,0.76134326171875,1.1281141382455826,0.6801302083333334,0.7613541666666667,0.677756948599447,9.63960113097138e-06
41,1.207364887699485,0.6799064127604166,0.7615711263020833,1.1274110492070515,0.6804427083333333,0.7614583333333333,0.6787246380705931,7.689997596986522e-06
42,1.2067165174409746,0.6799114583333333,0.7616573893229167,1.1255433678627014,0.6803125,0.761640625,0.6792846457490361,5.946767736696607e-06
43,1.20594336852928,0.680240234375,0.7618841145833334,1.1254430562257767,0.6808854166666667,0.7611979166666667,0.6795301783336727,4.4184043907520915e-06
44,1.2053016543140014,0.6803356119791667,0.76202294921875,1.1243587438265483,0.6809114583333333,0.7612760416666666,0.679400211161541,3.112353591743879e-06
45,1.204886918998013,0.6804449869791667,0.7620382486979167,1.1239069175720215,0.6808072916666666,0.76140625,0.6791057958331402,2.0349782878809817e-06
46,1.2045924862784645,0.6805040690104167,0.7621668294270834,1.124532680908839,0.681015625,0.7614583333333333,0.679594389476564,1.1915273433464057e-06
47,1.204340452676018,0.6806437174479166,0.7621578776041666,1.1239912368853886,0.6809114583333333,0.7620833333333333,0.6794723003685369,5.861099663585659e-07
48,1.2041467408388853,0.6806329752604167,0.7621798502604167,1.1239720088243486,0.6809114583333333,0.7615104166666666,0.6795532474837612,2.216756895217813e-07
