epoch,train_loss,train_acc,train_acc_top3,val_loss,val_acc,val_acc_top3,val_macro_f1,lr
1,2.379013659199079,0.4008544921875,0.5250472005208333,1.9694659149646758,0.4812239583333333,0.6009114583333334,0.4641978979443802,0.0001
2,1.9227306752850613,0.5105753580729167,0.6214129231770833,1.7054385944207509,0.5459375,0.6507291666666667,0.529935029443804,0.00039999999999999996
3,1.669446222756058,0.5695475260416667,0.6716355794270833,1.450428003470103,0.6038020833333333,0.695546875,0.5924609469473249,0.0006999999999999999
4,1.5176443092090388,0.6048655598958333,0.7008411458333333,1.3854661196470262,0.6195572916666666,0.7123958333333333,0.6185997882963232,0.001
5,1.4458038238647084,0.6219391276041667,0.7143977864583333,1.331361567179362,0.631328125,0.7230208333333333,0.6261234462108104,0.0009987821469273992
6,1.4043741029202939,0.6315411783854167,0.7225185546875,1.3108074063062667,0.6408333333333334,0.726875,0.637554569979545,0.0009951345209673482
7,1.3732491281392674,0.6386232096354166,0.72877880859375,1.2590285575389861,0.6464322916666667,0.734765625,0.6430294903835269,0.0009890748929868663
8,1.352292310886085,0.6436002604166666,0.7330489908854166,1.2515474796295165,0.65234375,0.7383854166666667,0.6477782690750434,0.0009806327848843625
9,1.3369002872096996,0.6473575846354167,0.736080078125,1.2503152978420258,0.6547395833333334,0.7391927083333333,0.6525426562455368,0.0009698493257619149
10,1.324784693263471,0.6502737630208333,0.7383785807291666,1.2470860719680785,0.6553645833333334,0.7386458333333333,0.6506164729425976,0.0009567770515484182
11,1.3147048759994409,0.6525782877604167,0.74058935546875,1.2358894650141399,0.6579947916666666,0.7419010416666667,0.6521364739914955,0.0009414796490498205
12,1.3061221684515476,0.6548087565104167,0.7422628580729167,1.2262058156728743,0.6598958333333333,0.7472916666666667,0.6561987434296473,0.000924031645673405
13,1.2983346085573235,0.6566805013020833,0.7438924153645833,1.2126011443138123,0.6630989583333333,0.748984375,0.6538028972406323,0.0009045180463377549
14,1.2916685451666514,0.6581209309895834,0.74502099609375,1.278720520933469,0.652734375,0.73546875,0.650941494328606,0.0008830339193373329
15,1.2853863316948215,0.6596865234375,0.74626611328125,1.2161040776968002,0.663515625,0.746953125,0.659567474572382,0.0008596839331793085
16,1.2797693493391076,0.6609111328125,0.7474205729166666,1.2207747026284537,0.6635416666666667,0.745625,0.6590673797930514,0.0008345818466491111
17,1.2737695036319394,0.6623943684895833,0.7486692708333333,1.2101278261343638,0.6656770833333333,0.7485416666666667,0.6605838733010936,0.0008078499545890628
18,1.2683194147907197,0.6637096354166667,0.7495802408854166,1.2162331475814183,0.6649479166666666,0.7472395833333333,0.660002092143905,0.0007796184920901998
19,1.2630100049413742,0.6648972981770833,0.7507032877604166,1.2372906043132146,0.66296875,0.74484375,0.6585424204865716,0.000750025
20,1.257971891283989,0.6661163736979167,0.7519010416666667,1.1944686049222946,0.6705729166666666,0.7547916666666666,0.6657514495934849,0.0007192136548371992
21,1.252766405782352,0.6672731119791667,0.7526647135416666,1.2299710764487584,0.6658854166666667,0.7443229166666666,0.6620835271251928,0.0006873345663782851
22,1.248166974424074,0.6684609375,0.7537565104166667,1.219113420645396,0.6676822916666667,0.750078125,0.659403171689001,0.000654543046337755
23,1.2428187097012997,0.669630859375,0.7546531575520833,1.1980015468597411,0.6720052083333333,0.7542708333333333,0.6663375255088131,0.0006209988517050539
24,1.2380620864878098,0.6709137369791667,0.7557659505208333,1.1764797645807266,0.674609375,0.75515625,0.6693748958646094,0.0005868654064245819
